countryName_,year_,value_Usd_,status_,continent_
Namibia,2024,22560000.00,Normal value,Africa
Netherlands,1975,4763010000.00,Normal value,Europe
Netherlands,1976,5872000000.00,Normal value,Europe
Netherlands,1977,7866000000.00,Normal value,Europe
Netherlands,1978,9963000000.00,Normal value,Europe
Netherlands,1979,4678350000.00,Normal value,Europe
Netherlands,1980,4747900000.00,Normal value,Europe
Netherlands,1981,4020580000.00,Normal value,Europe
Netherlands,1982,4921430000.00,Normal value,Europe
Netherlands,1983,9482660000.00,Normal value,Europe
Netherlands,1984,11095310000.00,Normal value,Europe
Netherlands,1985,20206640000.00,Normal value,Europe
Netherlands,1986,33607600000.00,Normal value,Europe
Netherlands,1987,44544020000.00,Normal value,Europe
Netherlands,1988,30165540000.00,Normal value,Europe
Netherlands,1989,48881340000.00,Normal value,Europe
Netherlands,1990,43698110000.00,Normal value,Europe
Netherlands,1991,42545370000.00,Normal value,Europe
Netherlands,1992,44532750000.00,Normal value,Europe
Netherlands,1993,51112190000.00,Normal value,Europe
Netherlands,1994,75939950000.00,Normal value,Europe
Netherlands,1995,115795800000.00,Normal value,Europe
Netherlands,1996,171321000000.00,Normal value,Europe
Netherlands,1997,248329300000.00,Normal value,Europe
Netherlands,1998,404865990000.00,Normal value,Europe
Netherlands,1999,419908790000.00,Normal value,Europe
Netherlands,2000,650382120000.00,Normal value,Europe
Netherlands,2001,455908330000.00,Normal value,Europe
Netherlands,2002,528096140000.00,Normal value,Europe
Netherlands,2003,538915870000.00,Normal value,Europe
Netherlands,2004,628501280000.00,Normal value,Europe
Netherlands,2005,594702360000.00,Normal value,Europe
Netherlands,2006,900783940000.00,Normal value,Europe
Netherlands,2007,1541464470000.00,Normal value,Europe
Netherlands,2008,970763610000.00,Normal value,Europe
Netherlands,2009,542076600000.00,Normal value,Europe
Netherlands,2010,557392430000.00,Normal value,Europe
Netherlands,2011,517450890000.00,Normal value,Europe
Netherlands,2012,417462270000.00,Normal value,Europe
Netherlands,2013,476592480000.00,Normal value,Europe
Netherlands,2014,476177030000.00,Normal value,Europe
New Zealand,1985,937670000.00,Normal value,Oceania
New Zealand,1986,2151500000.00,Normal value,Oceania
New Zealand,1987,2934250000.00,Normal value,Oceania
New Zealand,1988,1078100000.00,Normal value,Oceania
New Zealand,1989,943800000.00,Normal value,Oceania
New Zealand,1990,1925800000.00,Normal value,Oceania
New Zealand,1991,2705770000.00,Normal value,Oceania
New Zealand,1992,3023160000.00,Normal value,Oceania
New Zealand,1993,6731400000.00,Normal value,Oceania
New Zealand,1994,7399850000.00,Normal value,Oceania
New Zealand,1995,8373880000.00,Normal value,Oceania
New Zealand,1996,9684600000.00,Normal value,Oceania
New Zealand,1997,8861920000.00,Normal value,Oceania
New Zealand,1998,11767040000.00,Normal value,Oceania
New Zealand,1999,12045890000.00,Normal value,Oceania
New Zealand,2000,9975220000.00,Normal value,Oceania
New Zealand,2001,8509680000.00,Normal value,Oceania
New Zealand,2002,2586820000.00,Normal value,Oceania
New Zealand,2003,3861970000.00,Normal value,Oceania
New Zealand,2004,5090390000.00,Normal value,Oceania
New Zealand,2005,5456180000.00,Normal value,Oceania
New Zealand,2006,5406900000.00,Normal value,Oceania
New Zealand,2007,5950220000.00,Normal value,Oceania
New Zealand,2008,3297690000.00,Normal value,Oceania
New Zealand,2009,3296850000.00,Normal value,Oceania
New Zealand,2010,1916000000.00,Normal value,Oceania
New Zealand,2012,5347360000.00,Normal value,Oceania
New Zealand,2013,8852080000.00,Normal value,Oceania
New Zealand,2014,8655490000.00,Normal value,Oceania
New Zealand,2015,9059180000.00,Normal value,Oceania
New Zealand,2016,10935502052.75,Normal value,Oceania
New Zealand,2017,11867884008.68,Normal value,Oceania
New Zealand,2018,12186940000.00,Normal value,Oceania
New Zealand,2019,12471500000.00,Normal value,Oceania
New Zealand,2020,22199380000.00,Normal value,Oceania
New Zealand,2021,20573700000.00,Normal value,Oceania
New Zealand,2022,14080820000.00,Normal value,Oceania
New Zealand,2023,12125390000.00,Normal value,Oceania
New Zealand,2024,12580600000.00,Normal value,Oceania
Nigeria,1993,30200000.00,Normal value,Africa
Nigeria,1994,44800000.00,Normal value,Africa
Nigeria,1995,83580000.00,Normal value,Africa
Nigeria,1996,314620000.00,Normal value,Africa
Nigeria,1997,499030000.00,Normal value,Africa
Nigeria,1998,609520000.00,Normal value,Africa
Nigeria,1999,112600000.00,Normal value,Africa
Nigeria,2001,169200000.00,Normal value,Africa
Nigeria,2004,1680630000.00,Normal value,Africa
Nigeria,2005,1953770000.00,Normal value,Africa
Nigeria,2006,3597590000.00,Normal value,Africa
Nigeria,2007,17359880000.00,Normal value,Africa
Nigeria,2008,16718610000.00,Normal value,Africa
Nigeria,2009,4492730000.00,Normal value,Africa
Nigeria,2010,5105160000.00,Normal value,Africa
Nigeria,2011,3871930000.00,Normal value,Africa
Nigeria,2012,4092800000.00,Normal value,Africa
Nigeria,2013,6227900000.00,Normal value,Africa
Nigeria,2014,5132910000.00,Normal value,Africa
Nigeria,2015,4084890000.00,Normal value,Africa
Nigeria,2016,1509644083.47,Normal value,Africa
Nigeria,2017,2206106213.08,Normal value,Africa
Nigeria,2018,2586200000.00,Normal value,Africa
Nigeria,2019,2716610000.00,Normal value,Africa
Nigeria,2020,2481930000.00,Normal value,Africa
Nigeria,2021,1793850000.00,Normal value,Africa
Nigeria,2022,2234410000.00,Normal value,Africa
Nigeria,2023,1633260000.00,Normal value,Africa
Nigeria,2024,1543630000.00,Normal value,Africa
Norway,1980,84000000.00,Normal value,Europe
Norway,1981,99510000.00,Normal value,Europe
Norway,1982,87380000.00,Normal value,Europe
Norway,1983,906430000.00,Normal value,Europe
Norway,1984,2195860000.00,Normal value,Europe
Norway,1985,2127620000.00,Normal value,Europe
Norway,1986,1700320000.00,Normal value,Europe
Norway,1987,9646190000.00,Normal value,Europe
Norway,1988,4815010000.00,Normal value,Europe
Norway,1989,13030540000.00,Normal value,Europe
Norway,1990,14829960000.00,Normal value,Europe
Norway,1991,12609870000.00,Normal value,Europe
Norway,1992,9120080000.00,Normal value,Europe
Norway,1993,16629300000.00,Normal value,Europe
Norway,1994,18179710000.00,Normal value,Europe
Norway,1995,24486420000.00,Normal value,Europe
Norway,1996,35396600000.00,Normal value,Europe
Norway,1997,45792280000.00,Normal value,Europe
Norway,1998,39820060000.00,Normal value,Europe
Norway,1999,49890630000.00,Normal value,Europe
Norway,2000,60355500000.00,Normal value,Europe
Norway,2001,52842920000.00,Normal value,Europe
Norway,2002,36490730000.00,Normal value,Europe
Norway,2003,48890150000.00,Normal value,Europe
Norway,2004,91525110000.00,Normal value,Europe
Norway,2005,141729430000.00,Normal value,Europe
Norway,2006,282837140000.00,Normal value,Europe
Norway,2007,407836500000.00,Normal value,Europe
Norway,2008,271720100000.00,Normal value,Europe
Norway,2009,207692070000.00,Normal value,Europe
Norway,2010,212021310000.00,Normal value,Europe
Norway,2011,184790590000.00,Normal value,Europe
Norway,2012,119607130000.00,Normal value,Europe
Norway,2013,96531630000.00,Normal value,Europe
Norway,2014,102330310000.00,Normal value,Europe
Norway,2015,95998950000.00,Normal value,Europe
Norway,2016,105332521597.96,Normal value,Europe
Norway,2017,117842406717.32,Normal value,Europe
Norway,2018,119168330000.00,Normal value,Europe
Norway,2019,101703310000.00,Normal value,Europe
Oman,1993,187900000.00,Normal value,Asia
Oman,1994,304300000.00,Normal value,Asia
Oman,1995,269780000.00,Normal value,Asia
Oman,1996,657910000.00,Normal value,Asia
Oman,1997,3727530000.00,Normal value,Asia
Oman,1998,1942080000.00,Normal value,Asia
Oman,1999,485850000.00,Normal value,Asia
Oman,2000,548600000.00,Normal value,Asia
Oman,2001,348000000.00,Normal value,Asia
Oman,2004,1971430000.00,Normal value,Asia
Oman,2005,3654220000.00,Normal value,Asia
Oman,2006,2916820000.00,Normal value,Asia
Oman,2007,6909370000.00,Normal value,Asia
Oman,2008,8799790000.00,Normal value,Asia
Oman,2009,5833970000.00,Normal value,Asia
Oman,2010,3309430000.00,Normal value,Asia
Oman,2011,2548940000.00,Normal value,Asia
Oman,2012,2662690000.00,Normal value,Asia
Oman,2013,5735640000.00,Normal value,Asia
Oman,2014,5804960000.00,Normal value,Asia
Oman,2015,3559680000.00,Normal value,Asia
Oman,2016,2459047123.15,Normal value,Asia
Oman,2017,2385830010.10,Normal value,Asia
Oman,2018,1916580000.00,Normal value,Asia
Oman,2019,1718600000.00,Normal value,Asia
Oman,2020,1040880000.00,Normal value,Asia
Oman,2021,1675560000.00,Normal value,Asia
Oman,2022,2314260000.00,Normal value,Asia
Oman,2023,844390000.00,Normal value,Asia
Pakistan,1996,5560590000.00,Normal value,Asia
Pakistan,1997,10562900000.00,Normal value,Asia
Pakistan,1998,8989720000.00,Normal value,Asia
Pakistan,1999,20824200000.00,Normal value,Asia
Pakistan,2000,30999800000.00,Normal value,Asia
Pakistan,2001,12452800000.00,Normal value,Asia
Pakistan,2004,140292780000.00,Normal value,Asia
Pakistan,2005,139436330000.00,Normal value,Asia
Pakistan,2006,124830650000.00,Normal value,Asia
Pakistan,2007,99831760000.00,Normal value,Asia
Pakistan,2008,42279910000.00,Normal value,Asia
Pakistan,2009,17593320000.00,Normal value,Asia
Pakistan,2010,11653590000.00,Normal value,Asia
Pakistan,2011,9637900000.00,Normal value,Asia
Pakistan,2012,11976000000.00,Normal value,Asia
Pakistan,2013,562900000.00,Normal value,Asia
Pakistan,2014,539700000.00,Normal value,Asia
Pakistan,2020,19293030000.00,Normal value,Asia
Pakistan,2021,20860240000.00,Normal value,Asia
Pakistan,2022,7617570000.00,Normal value,Asia
Pakistan,2023,8780270000.00,Normal value,Asia
Pakistan,2024,19831860000.00,Normal value,Asia
Panama,1993,61700000.00,Normal value,North America
Panama,1994,70190000.00,Normal value,North America
Panama,1995,8560000.00,Normal value,North America
Panama,1996,23220000.00,Normal value,North America
Panama,1997,54690000.00,Normal value,North America
Panama,1998,106200000.00,Normal value,North America
Panama,1999,57700000.00,Normal value,North America
Panama,2000,181980000.00,Normal value,North America
Panama,2001,44800000.00,Normal value,North America
Panama,2002,58900000.00,Normal value,North America
Panama,2003,53200000.00,Normal value,North America
Panama,2004,180500000.00,Normal value,North America
Panama,2005,156400000.00,Normal value,North America
Panama,2006,253400000.00,Normal value,North America
Panama,2007,362500000.00,Normal value,North America
Panama,2008,290800000.00,Normal value,North America
Panama,2009,32300000.00,Normal value,North America
Panama,2010,68000000.00,Normal value,North America
Panama,2011,324000000.00,Normal value,North America
Panama,2012,716400000.00,Normal value,North America
Panama,2013,190500000.00,Normal value,North America
Panama,2014,248300000.00,Normal value,North America
Panama,2018,322570000.00,Normal value,North America
Panama,2019,374300000.00,Normal value,North America
Panama,2020,210130000.00,Normal value,North America
Panama,2021,683370000.00,Normal value,North America
Panama,2022,629190000.00,Normal value,North America
Panama,2023,427570000.00,Normal value,North America
Panama,2024,423190000.00,Normal value,North America
Papua New Guinea,2001,580000.00,Normal value,Oceania
Papua New Guinea,2002,1301000.00,Normal value,Oceania
Papua New Guinea,2003,2360000.00,Normal value,Oceania
Papua New Guinea,2004,3990000.00,Normal value,Oceania
Papua New Guinea,2005,17090000.00,Normal value,Oceania
Papua New Guinea,2006,24860000.00,Normal value,Oceania
Papua New Guinea,2007,53720000.00,Normal value,Oceania
Papua New Guinea,2008,65060000.00,Normal value,Oceania
Papua New Guinea,2009,28170000.00,Normal value,Oceania
Papua New Guinea,2010,26750000.00,Normal value,Oceania
Papua New Guinea,2011,72560000.00,Normal value,Oceania
Papua New Guinea,2014,68510000.00,Normal value,Oceania
Papua New Guinea,2015,17760000.00,Normal value,Oceania
Papua New Guinea,2016,63850000.00,Normal value,Oceania
Papua New Guinea,2017,900000.00,Normal value,Oceania
Paraguay,1995,19200000.00,Normal value,South America
Paraguay,1996,29740000.00,Normal value,South America
Paraguay,1997,19410000.00,Normal value,South America
Paraguay,1998,15330000.00,Normal value,South America
Paraguay,1999,11960000.00,Normal value,South America
Paraguay,2001,13700000.00,Normal value,South America
Paraguay,2002,9400000.00,Normal value,South America
Peru,1993,1547500000.00,Normal value,South America
Peru,1994,3091400000.00,Normal value,South America
Peru,1995,3884800000.00,Normal value,South America
Peru,1996,3554100000.00,Normal value,South America
Peru,1997,3857670000.00,Normal value,South America
Peru,1998,2627380000.00,Normal value,South America
Peru,1999,2455010000.00,Normal value,South America
Peru,2000,2190650000.00,Normal value,South America
Peru,2001,736170000.00,Normal value,South America
Peru,2002,959820000.00,Normal value,South America
Peru,2003,969200000.00,Normal value,South America
Peru,2004,1057210000.00,Normal value,South America
Peru,2005,1715940000.00,Normal value,South America
Peru,2006,4132310000.00,Normal value,South America
Peru,2007,8060850000.00,Normal value,South America
Peru,2008,3681120000.00,Normal value,South America
Peru,2009,2958750000.00,Normal value,South America
Peru,2010,3993420000.00,Normal value,South America
Peru,2011,5176170000.00,Normal value,South America
Peru,2012,5278840000.00,Normal value,South America
Peru,2013,3173100000.00,Normal value,South America
Peru,2014,3227690000.00,Normal value,South America
Peru,2015,1451050000.00,Normal value,South America
Peru,2016,2695263972.80,Normal value,South America
Peru,2017,6338486327.46,Normal value,South America
Peru,2018,2228960000.00,Normal value,South America
Peru,2019,1593400000.00,Normal value,South America
Peru,2020,2112620000.00,Normal value,South America
Peru,2021,2117500000.00,Normal value,South America
Peru,2022,1396310000.00,Normal value,South America
Peru,2023,720190000.00,Normal value,South America
Peru,2024,3824660000.00,Normal value,South America
Philippines,1980,1542000000.00,Normal value,Asia
Philippines,1981,377000000.00,Normal value,Asia
Philippines,1982,330000000.00,Normal value,Asia
Philippines,1983,1416000000.00,Normal value,Asia
Philippines,1984,376000000.00,Normal value,Asia
Philippines,1985,303000000.00,Normal value,Asia
Philippines,1986,1724000000.00,Normal value,Asia
Philippines,1987,4733000000.00,Normal value,Asia
Philippines,1988,2471000000.00,Normal value,Asia
Philippines,1989,6087000000.00,Normal value,Asia
Philippines,1990,3054000000.00,Normal value,Asia
Philippines,1991,3469000000.00,Normal value,Asia
Philippines,1992,6243000000.00,Normal value,Asia
Philippines,1993,6593100000.00,Normal value,Asia
Philippines,1994,13934400000.00,Normal value,Asia
Philippines,1995,14666800000.00,Normal value,Asia
Philippines,1996,25510400000.00,Normal value,Asia
Philippines,1997,20350000000.00,Normal value,Asia
Philippines,1998,10505910000.00,Normal value,Asia
Philippines,1999,19378710000.00,Normal value,Asia
Philippines,2000,7374260000.00,Normal value,Asia
Philippines,2001,3013660000.00,Normal value,Asia
Philippines,2002,2142550000.00,Normal value,Asia
Philippines,2003,2444850000.00,Normal value,Asia
Philippines,2004,3233590000.00,Normal value,Asia
Philippines,2005,5352940000.00,Normal value,Asia
Philippines,2006,9158600000.00,Normal value,Asia
Philippines,2007,24234700000.00,Normal value,Asia
Philippines,2008,12368670000.00,Normal value,Asia
Philippines,2009,14319410000.00,Normal value,Asia
Philippines,2010,22249330000.00,Normal value,Asia
Philippines,2011,27366630000.00,Normal value,Asia
Philippines,2012,35684030000.00,Normal value,Asia
Philippines,2013,44588930000.00,Normal value,Asia
Philippines,2014,42213210000.00,Normal value,Asia
Philippines,2015,38418040000.00,Normal value,Asia
Philippines,2016,35851411587.50,Normal value,Asia
Philippines,2017,33804496728.00,Normal value,Asia
Philippines,2018,29213840000.00,Normal value,Asia
Philippines,2019,29994650000.00,Normal value,Asia
Philippines,2020,32738060000.00,Normal value,Asia
Philippines,2021,35844880000.00,Normal value,Asia
Philippines,2022,26057810000.00,Normal value,Asia
Philippines,2023,21103190000.00,Normal value,Asia
Philippines,2024,21818070000.00,Normal value,Asia
Poland,1991,83000000.00,Normal value,Europe
Poland,1992,417000000.00,Normal value,Europe
Poland,1993,1975100000.00,Normal value,Europe
Poland,1994,5206700000.00,Normal value,Europe
Poland,1995,2769110000.00,Normal value,Europe
Poland,1996,5543800000.00,Normal value,Europe
Poland,1997,7424680000.00,Normal value,Europe
Poland,1998,8872930000.00,Normal value,Europe
Poland,1999,10745410000.00,Normal value,Europe
Poland,2000,20459530000.00,Normal value,Europe
Poland,2001,10176860000.00,Normal value,Europe
Poland,2002,3242530000.00,Normal value,Europe
Poland,2003,7764010000.00,Normal value,Europe
Poland,2004,17805410000.00,Normal value,Europe
Poland,2005,26241350000.00,Normal value,Europe
Poland,2006,53233690000.00,Normal value,Europe
Poland,2007,90168840000.00,Normal value,Europe
Poland,2008,51688940000.00,Normal value,Europe
Poland,2009,56628310000.00,Normal value,Europe
Poland,2010,69439410000.00,Normal value,Europe
Poland,2011,73064170000.00,Normal value,Europe
Poland,2012,60228450000.00,Normal value,Europe
Poland,2013,72612730000.00,Normal value,Europe
Poland,2014,57794630000.00,Normal value,Europe
Poland,2015,52627770000.00,Normal value,Europe
Poland,2016,45639568724.12,Normal value,Europe
Poland,2017,68001894912.44,Normal value,Europe
Poland,2018,54748160000.00,Normal value,Europe
Poland,2019,50394380000.00,Normal value,Europe
Poland,2020,83438270000.00,Normal value,Europe
Poland,2021,78487800000.00,Normal value,Europe
Poland,2022,65624540000.00,Normal value,Europe
Poland,2023,69847880000.00,Normal value,Europe
Poland,2024,81115020000.00,Normal value,Europe
Portugal,1993,2396700000.00,Normal value,Europe
Portugal,1994,4978500000.00,Normal value,Europe
Portugal,1995,4212300000.00,Normal value,Europe
Portugal,1996,7078900000.00,Normal value,Europe
Portugal,1997,19886680000.00,Normal value,Europe
Portugal,1998,50223630000.00,Normal value,Europe
Portugal,1999,38162770000.00,Normal value,Europe
Portugal,2000,55584450000.00,Normal value,Europe
Portugal,2001,27286080000.00,Normal value,Europe
Portugal,2002,22559990000.00,Normal value,Europe
Portugal,2003,23901400000.00,Normal value,Europe
Portugal,2004,37116910000.00,Normal value,Europe
Portugal,2005,35726030000.00,Normal value,Europe
Portugal,2006,66037100000.00,Normal value,Europe
Portugal,2007,137401780000.00,Normal value,Europe
Portugal,2008,75908300000.00,Normal value,Europe
Portugal,2009,44769670000.00,Normal value,Europe
Portugal,2010,53651340000.00,Normal value,Europe
Portugal,2011,35645570000.00,Normal value,Europe
Portugal,2012,26436150000.00,Normal value,Europe
Portugal,2013,38972910000.00,Normal value,Europe
Portugal,2014,46804660000.00,Normal value,Europe
Qatar,2006,20754100000.00,Normal value,Asia
Qatar,2007,29940120000.00,Normal value,Asia
Qatar,2008,48186490000.00,Normal value,Asia
Qatar,2009,25319200000.00,Normal value,Asia
Qatar,2010,18401500000.00,Normal value,Asia
Qatar,2011,22908600000.00,Normal value,Asia
Qatar,2012,19410000000.00,Normal value,Asia
Qatar,2013,20564610000.00,Normal value,Asia
Qatar,2014,54729710000.00,Normal value,Asia
Qatar,2015,24152160000.00,Normal value,Asia
Qatar,2016,18956146617.57,Normal value,Asia
Qatar,2017,18330180816.84,Normal value,Asia
Qatar,2018,18980060000.00,Normal value,Asia
Qatar,2019,13341180000.00,Normal value,Asia
Qatar,2020,23174370000.00,Normal value,Asia
Qatar,2021,30966230000.00,Normal value,Asia
Qatar,2022,43748450000.00,Normal value,Asia
Qatar,2023,34405060000.00,Normal value,Asia
Qatar,2024,29236700000.00,Normal value,Asia
Romania,1997,238200000.00,Normal value,Europe
Romania,1998,151260000.00,Normal value,Europe
Romania,1999,100990000.00,Normal value,Europe
Romania,2000,56520000.00,Normal value,Europe
Romania,2001,104500000.00,Normal value,Europe
Romania,2002,143000000.00,Normal value,Europe
Romania,2003,220680000.00,Normal value,Europe
Romania,2004,828200000.00,Normal value,Europe
Romania,2005,1421570000.00,Normal value,Europe
Romania,2006,1604660000.00,Normal value,Europe
Romania,2007,2787110000.00,Normal value,Europe
Romania,2008,1225040000.00,Normal value,Europe
Romania,2009,1649630000.00,Normal value,Europe
Romania,2010,1677610000.00,Normal value,Europe
Romania,2011,2930150000.00,Normal value,Europe
Romania,2012,2005700000.00,Normal value,Europe
Romania,2013,1484440000.00,Normal value,Europe
Romania,2014,1550730000.00,Normal value,Europe
Romania,2015,1759480000.00,Normal value,Europe
Romania,2016,1721030000.00,Normal value,Europe
Romania,2017,2351360000.00,Normal value,Europe
Romania,2018,2434860000.00,Normal value,Europe
Romania,2019,2044510000.00,Normal value,Europe
Romania,2020,2933430000.00,Normal value,Europe
Romania,2021,2169860000.00,Normal value,Europe
Romania,2022,2434690000.00,Normal value,Europe
Romania,2023,3142610000.00,Normal value,Europe
Romania,2024,3015340000.00,Normal value,Europe
Russian Federation,2001,28201700000.00,Normal value,Europe
Russian Federation,2002,47667400000.00,Normal value,Europe
Russian Federation,2003,79722900000.00,Normal value,Europe
Russian Federation,2004,118693700000.00,Normal value,Europe
Russian Federation,2005,147885600000.00,Normal value,Europe
Russian Federation,2006,582649200000.00,Normal value,Europe
Russian Federation,2007,1277021300000.00,Normal value,Europe
Russian Federation,2008,1155013100000.00,Normal value,Europe
Russian Federation,2009,510389990000.00,Normal value,Europe
Russian Federation,2010,506852040000.00,Normal value,Europe
Russian Federation,2011,554231500000.00,Normal value,Europe
Russian Federation,2012,340315680000.00,Normal value,Europe
Russian Federation,2013,235509960000.00,Normal value,Europe
Russian Federation,2014,159939710000.00,Normal value,Europe
Russian Federation,2015,117316660000.00,Normal value,Europe
Russian Federation,2016,139578411733.55,Normal value,Europe
Russian Federation,2017,145514680300.89,Normal value,Europe
Russian Federation,2018,147170210000.00,Normal value,Europe
Russian Federation,2019,180721350000.00,Normal value,Europe
Russian Federation,2020,276593940000.00,Normal value,Europe
Russian Federation,2021,326798600000.00,Normal value,Europe
Russian Federation,2022,202570780000.00,Normal value,Europe
Russian Federation,2023,214431890000.00,Normal value,Europe
Rwanda,2018,13690000.00,Normal value,Africa
Rwanda,2019,4980000.00,Normal value,Africa
Rwanda,2020,16330000.00,Normal value,Africa
Rwanda,2021,5580000.00,Normal value,Africa
Rwanda,2022,16750000.00,Normal value,Africa
Rwanda,2023,5540000.00,Normal value,Africa
Rwanda,2024,43890000.00,Normal value,Africa
Saudi Arabia,2001,22291000000.00,Normal value,Asia
Saudi Arabia,2002,35678100000.00,Normal value,Asia
Saudi Arabia,2003,159056600000.00,Normal value,Asia
Saudi Arabia,2004,472940800000.00,Normal value,Asia
Saudi Arabia,2005,1103534500000.00,Normal value,Asia
Saudi Arabia,2006,1403048100000.00,Normal value,Asia
Saudi Arabia,2007,681947600000.00,Normal value,Asia
Saudi Arabia,2008,523326600000.00,Normal value,Asia
Saudi Arabia,2009,335109900000.00,Normal value,Asia
Saudi Arabia,2010,201210910000.00,Normal value,Asia
Saudi Arabia,2011,291435880000.00,Normal value,Asia
Saudi Arabia,2012,511178270000.00,Normal value,Asia
Saudi Arabia,2013,362402350000.00,Normal value,Asia
Saudi Arabia,2014,567392070000.00,Normal value,Asia
Saudi Arabia,2015,436941100000.00,Normal value,Asia
Saudi Arabia,2016,306380423760.47,Normal value,Asia
Saudi Arabia,2017,218380624729.87,Normal value,Asia
Saudi Arabia,2018,229577660000.00,Normal value,Asia
Saudi Arabia,2019,220782730000.00,Normal value,Asia
Saudi Arabia,2020,485419160000.00,Normal value,Asia
Saudi Arabia,2021,593308120000.00,Normal value,Asia
Saudi Arabia,2022,447513990000.00,Normal value,Asia
Saudi Arabia,2023,343138220000.00,Normal value,Asia
Saudi Arabia,2024,474047580000.00,Normal value,Asia
Serbia,1997,48500000.00,Normal value,Europe
Serbia,1998,12500000.00,Normal value,Europe
Serbia,1999,26700000.00,Normal value,Europe
Serbia,2000,22000000.00,Normal value,Europe
Serbia,2001,90000000.00,Normal value,Europe
Serbia,2002,118100000.00,Normal value,Europe
Serbia,2003,561630000.00,Normal value,Europe
Serbia,2004,437770000.00,Normal value,Europe
Serbia,2005,678440000.00,Normal value,Europe
Serbia,2006,1632760000.00,Normal value,Europe
Serbia,2007,3092920000.00,Normal value,Europe
Serbia,2008,1187160000.00,Normal value,Europe
Serbia,2009,680910000.00,Normal value,Europe
Serbia,2010,313970000.00,Normal value,Europe
Serbia,2011,382640000.00,Normal value,Europe
Serbia,2012,240600000.00,Normal value,Europe
Seychelles,2014,157800000.00,Normal value,Africa
Seychelles,2018,9090000.00,Normal value,Africa
Seychelles,2019,10620000.00,Normal value,Africa
Seychelles,2020,9920000.00,Normal value,Africa
Seychelles,2021,2530000.00,Normal value,Africa
Seychelles,2022,7870000.00,Normal value,Africa
Seychelles,2023,13070000.00,Normal value,Africa
Seychelles,2024,2620000.00,Normal value,Africa
Singapore,1979,1063000000.00,Normal value,Asia
Singapore,1980,3645700000.00,Normal value,Asia
Singapore,1981,6376700000.00,Normal value,Asia
Singapore,1982,2419000000.00,Normal value,Asia
Singapore,1983,5587600000.00,Normal value,Asia
Singapore,1984,3842600000.00,Normal value,Asia
Singapore,1985,1445610000.00,Normal value,Asia
Singapore,1986,2681700000.00,Normal value,Asia
Singapore,1987,7222420000.00,Normal value,Asia
Singapore,1988,4622030000.00,Normal value,Asia
Singapore,1989,14114810000.00,Normal value,Asia
Singapore,1990,21069600000.00,Normal value,Asia
Singapore,1991,18083700000.00,Normal value,Asia
Singapore,1992,18905900000.00,Normal value,Asia
Singapore,1993,83468250000.00,Normal value,Asia
Singapore,1994,88880800000.00,Normal value,Asia
Singapore,1995,63952220000.00,Normal value,Asia
Singapore,1996,60254800000.00,Normal value,Asia
Singapore,1997,74137300000.00,Normal value,Asia
Singapore,1998,58509600000.00,Normal value,Asia
Singapore,1999,107406500000.00,Normal value,Asia
Singapore,2000,95153100000.00,Normal value,Asia
Singapore,2001,71093600000.00,Normal value,Asia
Singapore,2002,63047800000.00,Normal value,Asia
Singapore,2003,94336510000.00,Normal value,Asia
Singapore,2004,110812120000.00,Normal value,Asia
Singapore,2005,116623470000.00,Normal value,Asia
Singapore,2006,185884510000.00,Normal value,Asia
Singapore,2007,381288700000.00,Normal value,Asia
Singapore,2008,253028450000.00,Normal value,Asia
Singapore,2009,253832050000.00,Normal value,Asia
Singapore,2010,305796890000.00,Normal value,Asia
Singapore,2011,274686370000.00,Normal value,Asia
Singapore,2012,260747370000.00,Normal value,Asia
Singapore,2013,278735280000.00,Normal value,Asia
Singapore,2014,200606610000.00,Normal value,Asia
Singapore,2015,198030460000.00,Normal value,Asia
Singapore,2016,188052424095.72,Normal value,Asia
Singapore,2017,219611952181.10,Normal value,Asia
Singapore,2018,219525210000.00,Normal value,Asia
Singapore,2019,114204160000.00,Normal value,Asia
Slovak Republic,1993,2700000.00,Normal value,Europe
Slovak Republic,1994,174700000.00,Normal value,Europe
Slovak Republic,1995,834700000.00,Normal value,Europe
Slovak Republic,1996,2607100000.00,Normal value,Europe
Slovak Republic,1997,2368800000.00,Normal value,Europe
Slovak Republic,1998,1012000000.00,Normal value,Europe
Slovak Republic,1999,478000000.00,Normal value,Europe
Slovak Republic,2000,534000000.00,Normal value,Europe
Slovak Republic,2001,953200000.00,Normal value,Europe
Slovak Republic,2002,880900000.00,Normal value,Europe
Slovak Republic,2003,746500000.00,Normal value,Europe
Slovak Republic,2004,750500000.00,Normal value,Europe
Slovak Republic,2005,66400000.00,Normal value,Europe
Slovak Republic,2006,99500000.00,Normal value,Europe
Slovak Republic,2007,31270000.00,Normal value,Europe
Slovak Republic,2008,21080000.00,Normal value,Europe
Slovak Republic,2009,174680000.00,Normal value,Europe
Slovak Republic,2010,308920000.00,Normal value,Europe
Slovak Republic,2011,452810000.00,Normal value,Europe
Slovak Republic,2012,76940000.00,Normal value,Europe
Slovak Republic,2013,53950000.00,Normal value,Europe
Slovak Republic,2014,10240000.00,Normal value,Europe
Slovenia,1993,400000.00,Normal value,Europe
Slovenia,1994,416600000.00,Normal value,Europe
Slovenia,1995,348100000.00,Normal value,Europe
Slovenia,1996,494100000.00,Normal value,Europe
Slovenia,1997,519740000.00,Normal value,Europe
Slovenia,1998,806050000.00,Normal value,Europe
Slovenia,1999,848370000.00,Normal value,Europe
